stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
21510,Carlsbad Bl & Oak Av,33.156618,-117.350627,,21510,0,,1,N-N/B,,,Clsbd&Oak
21511,Carlsbad Bl & Chestnut Av,33.152607,-117.349120,,21511,0,,2,N-N/B,,,Clsbd&Chestnut
21515,Carlsbad Bl & Tamarack Av,33.147967,-117.345584,,21515,0,,2,F-N/B,,,Clsbd&Tamarack
21516,Harding St & Oak Av,33.161096,-117.343807,,21516,0,,1,F-N/B,,,Harding&Oak
21517,Harding St & Pine Av,33.159934,-117.342872,,21517,0,,2,F-N/B,,,Harding&Pine
21520,Pio Pico Dr & Magnolia Av,33.155368,-117.337728,,21520,0,,0,F-N/B,,,Pio Pico&Magnolia
21523,Carlsbad Bl & Cannon Rd,33.132921,-117.335637,,21523,0,,2,F-N/B,carcan,,Clsbd&Cannon
21525,Monroe St & Hosp Way,33.171174,-117.334607,,21525,0,,2,F-N/B,,,Monroe&Hosp Way
21527,Monroe St & Ave Of Trees,33.169508,-117.333817,,21527,0,,2,F-N/B,,,Monroe&Ave Of Trees
21528,Carlsbad Bl & Cerezo Dr,33.128843,-117.332786,,21528,0,,0,F-N/B,,,Clsbd&Cerezo
21529,El Camino Real & Mesa Dr,33.208924,-117.333302,,21529,0,,1,F-N/B,ecrmes,,El Cmo Real&Mesa
21531,El Camino Real & Oceanside Bl,33.202231,-117.332418,,21531,0,,1,F-N/B,,,El Cmo Real&Oceanside
21532,El Camino Real & Vista Oceana,33.216723,-117.332210,,21532,0,,1,F-N/B,,,El Cmo Real&Vista Oceana
21534,El Camino Real & Mission Av,33.227388,-117.330950,,21534,0,,1,F-N/B,ecrmiN,,El Cmo Real&Mission
21535,Monroe St & Gayle Way,33.165303,-117.328717,,21535,0,,1,F-N/B,,,Monroe&Gayle Way
21536,El Camino Real & Skyline Dr,33.193603,-117.327851,,21536,0,,2,F-N/B,,,El Cmo Real&Skyline
21537,El Camino Real & Camino Town,33.185428,-117.327838,,21537,0,,1,F-N/B,,,El Cmo Real & Cmo Town
21538,Monroe St & Chestnut Av,33.162414,-117.326845,,21538,0,,2,F-N/B,monchN,,Monroe&Chestnut
21539,El Camino Real & Marron Rd,33.178511,-117.326592,,21539,0,,1,F-N/B,,,El Cmo Real&Marron
21540,Douglas Dr & Mission Av,33.229438,-117.325971,,21540,0,,1,F-N/B,,,Douglas&Mission
21541,Douglas Dr & El Camino Real,33.232251,-117.324985,,21541,0,,1,F-N/B,,,Douglas&El Cmo Real
21544,Santa Margarita Rd & Vandegrift Bl,33.322904,-117.325729,,21544,0,,2,F-N/B,,,Santa Margarita&Vandegrift
21545,El Camino Real & Carlsbad Village Dr,33.172277,-117.322752,,21545,0,,1,F-N/B,,,El Cmo Real&Clsbd Vlge
21546,Avenida De Anita & Avenida De Louisa,33.175359,-117.322503,,21546,0,,1,F-N/B,,,Avda De Anita&Avda De Louisa
21547,Douglas Dr & Pala Rd,33.238448,-117.322461,,21547,0,,1,F-N/B,,,Douglas&Pala
21548,Avenida De Anita & Calle Susana,33.174685,-117.321105,,21548,0,,1,F-N/B,,,Avda De Anita&Calle Susana
21549,El Camino Real & Chestnut Av,33.164751,-117.319948,,21549,0,,1,F-N/B,,,El Cmo Real&Chestnut
21551,Carlsbad Bl & Poinsettia Ln,33.102303,-117.318179,,21551,0,,1,F-N/B,carpoN,,Clsbd&Poinsettia
21554,Sequoia & Farrari,33.347386,-117.319209,,21554,0,,2,F-W/B,,,Sequoia&Farrari
21558,El Camino Real & Tamarack Av,33.154523,-117.313223,,21558,0,,0,F-N/B,,,El Cmo Real&Tamarack
21560,Rancho Del Oro Rd & Vista Way Village Dr,33.183346,-117.311001,,21560,0,,2,F-N/B,,,Rcho Del Oro & Vista Way Vlge
21561,El Camino Real & Kelly Dr,33.152865,-117.310396,,21561,0,,2,F-W/B,,,El Cmo Real&Kelly
21563,Vandegrift Bl & 14th St,33.308243,-117.311202,,21563,0,,2,F-N/B,,,Vandegrift&14th
21566,Rancho Del Oro Rd & Del Oro Homes,33.189771,-117.308179,,21566,0,,1,F-N/B,,,Rcho Del Oro & Del Oro Homes
21568,Hwy 101 & Grandview St,33.075865,-117.305915,,21568,0,,2,F-N/B,,,Hwy 101 & Grandview
21569,Vandegrift Bl & 16th St (14 Area),33.313706,-117.309697,,21569,0,,1,F-N/B,van16S,,Vandegrift&16th (14 Area)
21571,Vandegrift Bl & Base Stables,33.290171,-117.307736,,21571,0,,2,F-N/B,,,Vandegrift&Baseables
21574,Hwy 101 & Phoebe St,33.069306,-117.303672,,21574,0,,2,N-N/B,,,Hwy 101 & Phoebe
21577,Hwy 101 & Leucadia Blvd,33.065251,-117.302395,,21577,0,,2,F-N/B,,,Hwy 101 & Leucadiavd
21585,N River Rd & College Blvd,33.251793,-117.299844,,21585,0,,2,F-N/B,,,N River & Collvd
21592,Vandegrift Bl & Gold Dr,33.258424,-117.298583,,21592,0,,1,F-N/B,,,Vandegrift&Gold
21593,Vandergrift Blvd & Parker St,33.261889,-117.297926,,21593,0,,1,F-N/B,,,Vandergrift& Parker
21599,College Blvd & Adams St,33.249516,-117.295619,,21599,0,,1,F-W/B,,,Coll& Adams
21600,Hwy 101 & H St,33.040973,-117.293065,,21600,0,,1,F-N/B,,,Hwy 101 & H
21601,Hwy 101 & K St,33.036021,-117.291784,,21601,0,,1,N-N/B,,,Hwy 101 & K
21603,College Blvd & Via Cupeno,33.247362,-117.291383,,21603,0,,1,F-N/B,,,Coll& Via Cupeno
21604,El Camino Real & Rancho Carlsbad Dr,33.146948,-117.289971,,21604,0,,1,F-W/B,,,El Cmo Real&Rcho Clsbd
21606,Thunder Dr & Vista Way,33.184839,-117.288190,,21606,0,,1,F-N/B,thuviN,,Thunder & Vista Way
21607,Saxony Rd & Seacrest Way,33.051949,-117.285529,,21607,0,,1,F-N/B,,,Saxony&Seacrest Way
21608,Saxony Rd & Silver Berry Pl,33.056028,-117.285411,,21608,0,,0,F-N/B,,,Saxony&Silver Berry
21609,Saxony Rd & Puebla St,33.061455,-117.285230,,21609,0,,1,N-N/B,,,Saxony&Puebla
21614,Emerald Dr & Silver Fox Ln,33.203969,-117.279449,,21614,0,,2,F-N/B,,,Emerald&Silver Fox
21615,Emerald Dr & Borra Ct,33.201114,-117.279448,,21615,0,,2,F-N/B,,,Emerald&Borra
21622,Yarrow Dr & Camino Vida Roble,33.120151,-117.273579,,21622,0,,2,F-N/B,,,Yarrow&Cmo Vida Roble
21623,Hwy 101 & Lomas Santa Fe Dr,32.992676,-117.271706,,21623,0,,2,F-N/B,101loN,,Hwy 101 & Lomas Santa Fe
21624,El Camino Real & Faraday Av,33.136789,-117.273411,,21624,0,,1,F-N/B,,,El Cmo Real&Faraday
21626,Hwy 101 & Via De La Valle,32.980897,-117.268990,,21626,0,,1,F-N/B,,,Hwy 101 & V dl Valle
21627,Camino Del Mar & 29th St,32.972405,-117.268375,,21627,0,,1,F-N/B,,,Cmo Del Mar&29th
21628,El Camino Real & Costa Del Mar Rd,33.089723,-117.269242,,21628,0,,1,F-N/B,,,El Cmo Real & Costa Del Mar
21629,Camino Del Mar & 24th St,32.968910,-117.267619,,21629,0,,1,N-N/B,,,Cmo Del Mar&24th
21632,El Camino Real & Arenal Rd,33.094306,-117.267716,,21632,0,,2,F-N/B,,,El Cmo Real&Arenal
21634,El Camino Real & Carlsbad Water District,33.131973,-117.268641,,21634,0,,1,F-N/B,ecpal9,,El Cmo Real&Clsbd Water District
21635,El Camino Real & Dove Ln,33.105539,-117.266899,,21635,0,,2,F-N/B,,,El Cmo Real&Dove
21636,Camino Del Mar & 15th St,32.960084,-117.265178,,21636,0,,1,F-N/B,cdm15N,,Cmo Del Mar&15th
21637,El Camino Real & Alga Rd,33.102772,-117.266395,,21637,0,,1,F-N/B,,,El Cmo Real&Alga
21638,El Camino Real & Levante St,33.078829,-117.265471,,21638,0,,2,F-N/B,,,El Cmo Real&Levante
21639,Camino Del Mar & 9th St,32.953910,-117.263045,,21639,0,,1,F-N/B,,,Cmo Del Mar&9th
21640,El Camino Real & Garden View Rd (501),33.059126,-117.262543,,21640,0,,1,F-N/B,ecrgvN,,El Cmo Real & Garden View (501)
21641,Stevens Av & Academy Dr,32.991333,-117.261312,,21641,0,,2,F-N/B,,,Stevens&Academy
21642,El Camino Real & Olivenhain Rd,33.068167,-117.262008,,21642,0,,1,F-N/B,ecrleN,,El Cmo Real&Olivenhain
21643,El Camino Real & Mountain Vista Dr,33.052145,-117.260777,,21643,0,,2,F-N/B,,,El Cmo Real&Mtn Vista
21644,El Camino Real & Encinitas Bl,33.047681,-117.259423,,21644,0,,1,F-N/B,ecrenc,,El Cmo Real&Encinitas
21645,Stevens Av & Valley Av,32.983545,-117.258628,,21645,0,,1,F-N/B,,,Stevens&Vly
21650,Melrose Dr & W Los Angeles Dr,33.211869,-117.255605,,21650,0,,1,F-N/B,,,Melrose&W Los Angeles
21652,Melrose Dr & Olive Av,33.205161,-117.254083,,21652,0,,1,F-N/B,,,Melrose&Olive
21653,Melrose Dr & Sunset Dr,33.178132,-117.253544,,21653,0,,2,F-N/B,,,Melrose&Sunset
21654,Melrose Dr & Las Palmas Dr,33.186503,-117.253290,,21654,0,,2,F-N/B,,,Melrose&Las Palmas
21655,Melrose Dr & Branding Iron Dr,33.182409,-117.252302,,21655,0,,1,F-N/B,,,Melrose&Branding Iron
21658,N Santa Fe Av & Paseo Marguerita,33.232065,-117.249394,,21658,0,,1,F-N/B,,,N Santa Fe&Paseo Marguerita
21660,Melrose Dr & Buena Vista Dr,33.167561,-117.247417,,21660,0,,1,F-N/B,,,Melrose&Buena Vista
21661,S Mission Rd & Pepper Tree Ln,33.363267,-117.249101,,21661,0,,1,F-N/B,,,S Mission&Pepper Tree
21663,N Torrey Pines Rd & Torrey Pines Golf Course,32.905431,-117.243229,,21663,0,,0,M-Special_Loc,,,N Try Pines & Try Pines Golf Course
21664,N Santa Fe Av & Angeles Vista Dr,33.225471,-117.246434,,21664,0,,1,F-N/B,,,N Santa Fe&Angeles Vista
21665,N Torrey Pines Rd & Science Park Rd,32.902044,-117.242567,,21665,0,,0,F-N/B,,,N Try Pines & Science Park
21666,Melrose Dr & Live Oak Rd,33.165129,-117.245739,,21666,0,,1,F-N/B,melloN,,Melrose&Live Oak
21667,N Santa Fe Av & Orange St,33.205173,-117.244849,,21667,0,,1,F-N/B,,,N Santa Fe&Orange
21670,N Santa Fe Av & Townsite Dr,33.211724,-117.244797,,21670,0,,1,F-N/B,,,N Santa Fe&Townsite
21671,N Santa Fe Av & East Dr,33.214268,-117.244787,,21671,0,,1,F-N/B,,,N Santa Fe&East
21672,N Santa Fe Av & Bobier Dr,33.220087,-117.244728,,21672,0,,1,N-N/B,nsfboN,,N Santa Fe&Bobier
21674,N Santa Fe Av & Vista Village Dr,33.202943,-117.244079,,21674,0,,0,F-N/B,nsfvvN,,N Santa Fe&Vista Vlge
21675,Melrose Dr & Dawson Dr,33.150573,-117.242028,,21675,0,,2,F-N/B,,,Melrose&Dawson
21676,Melrose Dr & Green Oak Rd,33.155441,-117.241509,,21676,0,,2,F-N/B,,,Melrose&Green Oak
21677,Melrose Dr & Sycamore Av,33.145931,-117.240992,,21677,0,,1,F-N/B,,,Melrose&Sycamore
21678,Rancho Santa Fe Rd & Calle Barcelona,33.072451,-117.241928,,21678,0,,2,F-N/B,,,Rcho Santa Fe&Calle Barcelona
21679,Rancho Santa Fe Rd & Encinitas Bl,33.037511,-117.238454,,21679,0,,1,F-N/B,rsfenN,,Rcho Santa Fe&Encinitas
21680,S Mission Rd & Big Oak Ranch Rd,33.339760,-117.238748,,21680,0,,1,F-N/B,,,S Mission&Big Oak Ranch
21681,Rancho Santa Fe Rd & Olive Crest Dr,33.058182,-117.236043,,21681,0,,2,F-N/B,,,Rcho Santa Fe&Olive Crest
21683,S Mission Rd & Via Encinos Dr,33.328955,-117.236006,,21683,0,,1,F-N/B,,,S Mission&Via Encinos
21684,S Mission Rd & Green Canyon Rd,33.333566,-117.235901,,21684,0,,1,F-N/B,,,S Mission&Green Cyn
21686,Anza Av & Bobier Dr,33.219836,-117.233592,,21686,0,,2,F-N/B,,,Anza&Bobier
21687,S Mission Rd & Hellers Bend (North),33.324182,-117.235026,,21687,0,,1,F-N/B,,,S Mission & Hellers Bend (North)
21688,Anza Av & Monterey Ln,33.221640,-117.232572,,21688,0,,1,F-N/B,,,Anza&Monterey
21691,E Vista Way & Hutchison St,33.251215,-117.230728,,21691,0,,2,F-N/B,evwhuN,,E Vista Way&Hutchison
21692,E Vista Way & Gopher Canyon Rd,33.247448,-117.228043,,21692,0,,2,F-N/B,,,E Vista Way&Gopher Cyn
21693,S Mission Rd & La Canada Rd,33.309276,-117.228253,,21693,0,,1,F-N/B,,,S Mission&La Canada
21694,E Vista Way & Arcadia Av,33.225191,-117.226019,,21694,0,,1,F-N/B,evwarN,,E Vista Way&Arcadia
21695,E Vista Way & Serra Dr,33.230803,-117.226052,,21695,0,,2,M-Street-N/B,,,E Vista Way & Serra
21696,E Vista Way & Osborne St,33.239430,-117.226132,,21696,0,,2,F-N/B,,,E Vista Way&Osborne
21697,Rancho Santa Fe Rd & La Costa Meadows Dr,33.105091,-117.224937,,21697,0,,1,F-E/B,,,Rcho Santa Fe&La Costa Meadows
21699,Hwy 76 & Camino Del Rey,33.289260,-117.225254,,21699,0,,1,F-N/B,miscam,,Hwy 76 & Cmo Del Rey
21701,La Mirada Dr & Coral St,33.150706,-117.223043,,21701,0,,2,F-W/B,,,La Mirada&Coral
21703,Sycamore Av & Hibiscus Av,33.161485,-117.219186,,21703,0,,1,F-N/B,,,Sycamore&Hibiscus
21704,Rancho Santa Fe Rd & Camino Del Arroyo,33.122054,-117.218632,,21704,0,,1,N-N/B,,,Rcho Santa Fe&Cmo Del Arroyo
21705,La Mirada Dr & Ash St,33.149363,-117.219131,,21705,0,,2,F-W/B,,,La Mirada&Ash
21707,Rancho Santa Fe Rd & Lake San Marcos Dr,33.127139,-117.212923,,21707,0,,2,F-N/B,,,Rcho Santa Fe&Lake San Marcos
21709,Rancho Santa Fe & San Marcos Blvd,33.131880,-117.207772,,21709,0,,1,F-N/B,rsfsmN,,Rcho Santa Fe&San Marcosvd
21711,Rancho Santa Fe Rd & Linda Vista Dr,33.140540,-117.202991,,21711,0,,1,F-N/B,,,Rcho Santa Fe&L Vsta
21712,Rancho Santa Fe Rd & Cherokee St,33.144836,-117.200812,,21712,0,,1,F-N/B,,,Rcho Santa Fe&Cherokee
21713,Rancho Santa Fe Rd & Grand Av,33.146368,-117.200072,,21713,0,,1,F-N/B,,,Rcho Santa Fe&Grand
21716,Rancho Minerva Middle School,33.203430,-117.204980,,21716,0,,0,,rmnvms,,Rcho Minerva Middle School
21717,Vale Terrace Dr & Alta Mesa Dr,33.206689,-117.214417,,21717,0,,0,,,,Vale & Alta Mesa
21720,North Santa Fe Av & Vista Vilage Dr,33.204022,-117.244969,,21720,0,,0,,nsfvvS,,NSanta Fe & Vista Vilage
21723,Valley Pkwy & Citracado Pkwy,33.097098,-117.111007,,21723,0,,1,F-E/B,,,Vly&Citracado
21724,Valley Pkwy & Vermel Av,33.099600,-117.108406,,21724,0,,1,F-N/B,,,Vly&Vermel
21727,Rock Springs Rd & Mission Av,33.127240,-117.097572,,21727,0,,1,F-N/B,rocmis,,Rock Sprgs&Mission
21728,Morning View Dr & Lincoln Av,33.132785,-117.094625,,21728,0,,1,F-N/B,,,Morning View&Lincoln
21730,Broadway & Vista Av,33.154162,-117.091669,,21730,0,,1,F-N/B,,,Brdwy&Vista
21732,Broadway & Sheridan Av,33.143656,-117.090010,,21732,0,,1,F-N/B,,,Brdwy&Sheridan
21733,Broadway & El Norte Pkwy,33.140432,-117.089484,,21733,0,,1,F-N/B,brenpN,,Brdwy&El Norte
21734,Escondido Bl & Washington Av,33.126417,-117.088134,,21734,0,,1,F-N/B,,,Escondido&Wshngtn
21736,Broadway & Lincoln Av,33.134267,-117.086904,,21736,0,,1,F-N/B,,,Brdwy&Lincoln
21737,Broadway & Mission Av,33.130915,-117.085410,,21737,0,,1,F-N/B,,,Brdwy&Mission
21739,Broadway & Park Av,33.129040,-117.084677,,21739,0,,1,F-N/B,broprk,,Brdwy&Park
21748,Escondido Bl & 6th Av,33.116108,-117.081157,,21748,0,,1,F-N/B,,,Escondido&6th
21749,Escondido Bl & 9th Av,33.113213,-117.079105,,21749,0,,1,F-N/B,,,Escondido&9th
21754,Escondido Bl & 13th Av,33.109860,-117.076735,,21754,0,,1,F-N/B,esc13,,Escondido&13th
21758,Escondido Bl & Felicita Av,33.105229,-117.073393,,21758,0,,1,F-N/B,escfel,,Escondido&Felicita
21766,Pala Mission Rd & Temecula Rd,33.365156,-117.072053,,21766,0,,1,F-W/B,,,Pala Mission & Temecula
21773,Bear Valley Pkwy & Mary Ln (San Pasqual HS),33.077150,-117.057368,,21773,0,,0,N-N/B,bvpmry,,Bear Vly&Mary (San Pasqual HS)
21774,Bear Valley Pkwy & Peet Ln,33.085837,-117.056958,,21774,0,,0,N-N/B,,,Bear Vly&Peet
21777,Midway Dr & Mission Av,33.144316,-117.056046,,21777,0,,1,N-N/B,,,Midway&Mission
21779,Midway Dr & 460,33.139018,-117.052508,,21779,0,,1,M-Street-N/B,valmid,,Midway&460
21780,Citrus Av & Bear Valley Pkwy,33.138626,-117.042664,,21780,0,,1,F-N/B,,,Citrus&Bear Vly
21784,Valley Center Rd & Woods Valley Rd,33.206321,-117.033271,,21784,0,,1,F-N/B,,,Vly Ctr & Woods Vly
21785,Hwy 76 & Adams Dr,33.340651,-117.012982,,21785,0,,2,F-W/B,,,Hwy 76 & Adams
21786,Hwy 78 & Horizon View Dr,33.075230,-116.902692,,21786,0,,2,F-N/B,,,Hwy 78 & Horizon View
21794,Oceanside Bl & Macdonald St,33.199141,-117.347618,,21794,0,,2,M-Street-E/B,,,Oceanside&Macdonald
21795,Mesa Dr & Wilcox St,33.210275,-117.341320,,21795,0,,1,N-S/B,,,Mesa&Wilcox
21796,Oceanside Blvd & El Camino Real,33.201865,-117.334587,,21796,0,,1,F-W/B,oceecr,,Oceanside& El Cmo Real
21797,El Camino Real & Coco Palms Dr (Trico MHP),33.229582,-117.328344,,21797,0,,1,F-E/B,douecr,,El Cmo Real&Coco Palms (Trico MHP)
21798,Carlsbad Village Dr & Pontiac Dr,33.171522,-117.313487,,21798,0,,1,N-E/B,carpon,,Clsbd Vlge&Pontiac
21799,Carlsbad Village Dr & Pontiac Dr,33.171863,-117.313041,,21799,0,,2,F-W/B,carpon,,Clsbd Vlge&Pontiac
21801,Barnard Dr & MiraCosta College,33.189040,-117.300500,,21801,0,,1,M-Street-E/B,,,Barnard & MiraCosta Coll
21803,Encinitas Bl & Town & Country,33.046764,-117.281782,,21803,0,,2,N-E/B,,,Encinitas&Town & Country
21804,Oceanside Blvd & St Margarets Church,33.210254,-117.278657,,21804,0,,1,M-Street-W/B,,,Oceanside& Margarets Church
21806,Oceanside Blvd & Catalina Cir,33.219413,-117.264372,,21806,0,,1,M-Street-W/B,,,Oceanside& Catalina Cir
21807,Oceanside Blvd & Catalina Cir,33.219139,-117.264053,,21807,0,,1,M-Street-E/B,,,Oceanside& Catalina Cir
21810,Via De La Valle & 2705,32.980491,-117.249682,,21810,0,,1,F-E/B,vafloE,,V dl Valle & 2705
21811,W Vista Way & Melrose Plaza,33.196094,-117.252344,,21811,0,,1,N-E/B,,,W Vista Way&Melrose Pza
21812,Bobier Dr & Heidi Cir,33.221242,-117.240933,,21812,0,,1,N-E/B,,,Bobier & Heidi Cir
21813,Via De La Valle & El Camino Real (N),32.983359,-117.225006,,21813,0,,2,F-E/B,,,V dl Valle&El Cmo Real (N)
21814,S Santa Fe Av & 1275,33.187777,-117.225668,,21814,0,,1,M-Street-S/B,,,S Santa Fe&1275
21815,S Santa Fe Av & Mar Vista Dr (1411),33.184252,-117.222618,,21815,0,,0,F-E/B,,,S Santa Fe&Mar Vista (1411)
21816,S Santa Fe Av & 2511,33.163824,-117.205415,,21816,0,,1,M-Street-S/B,,,S Santa Fe & 2511
21825,Mission Av & Gamble St,33.131804,-117.080359,,21825,0,,1,M-Street-E/B,,,Mission&Gamble
21828,Valley Pkwy & Imperial Escondido MHP,33.140049,-117.046697,,21828,0,,1,M-Street-W/B,,,Vly&Imperial Escondido MHP
21829,Valley Pkwy & Citrus Av (Ralphs),33.141382,-117.043042,,21829,0,,1,F-E/B,,,Vly&Citrus (Ralphs)
21831,Glenridge Rd & Vulcan Pl,33.128965,-117.039131,,21831,0,,1,N-W/B,oghsW,,Glenridge & Vulcan
21832,Valley Center Rd & Miller Rd,33.231057,-117.032929,,21832,0,,1,F-W/B,,,Vly Ctr&Miller
21833,Valley Center Rd & Mirar De Valle Rd,33.210880,-117.033679,,21833,0,,1,F-S/B,,,Vly Ctr & Mirar De Valle
21834,Valley Center Rd & Valley Center Plaza,33.217364,-117.033679,,21834,0,,1,M-Special_Loc,,,Vly Ctr&Vly Ctr Pza
21835,Valley Center Rd & Cole Grade Rd,33.231258,-117.026336,,21835,0,,1,F-W/B,valcoW,,Vly Ctr&Cole Grade
21836,Valley Center Rd & Irish Oaks Rd (29779),33.228270,-117.011234,,21836,0,,1,N-W/B,,,Vly Ctr&Irish Oaks (29779)
21837,Valley Center Rd & Rock Hill Ranch Rd,33.228328,-117.006247,,21837,0,,1,F-W/B,,,Vly Ctr&Rock Hill Ranch
21838,Valley Center Rd & Sunset Rd,33.228303,-116.981380,,21838,0,,1,F-W/B,,,Vly Ctr & Sunset
21839,Valley Center Rd & Kolb Rd,33.247043,-116.963696,,21839,0,,1,F-S/B,,,Vly Ctr&Kolb
21840,Valley Center Rd & Morningstar Ln,33.248918,-116.963453,,21840,0,,1,F-S/B,,,Vly Ctr&Morningstar
21843,Valley Center Rd & Boucher Heights Rd,33.256039,-116.959327,,21843,0,,1,N-S/B,,,Vly Ctr&Boucher Heights
21844,Valley Center Rd & Golsh Rd,33.277455,-116.953759,,21844,0,,1,N-S/B,,,Vly Ctr&Golsh
21845,Valley Center Rd & South Resort Dr (Harrah's),33.265617,-116.953915,,21845,0,,1,F-S/B,rincaS,,Vly Ctr & SResort (Harrah's)
21846,Valley Center Rd & Arviso Rd,33.270169,-116.953864,,21846,0,,1,F-S/B,,,Vly Ctr&Arviso
21847,Valley Center Rd & Tribal Rd,33.272782,-116.953776,,21847,0,,1,F-S/B,,,Vly Ctr & Tribal
21848,Hwy 78 & Across From Turnout,33.087979,-116.937454,,21848,0,,2,M-Special_Loc,,,Hwy 78 & Across From Turnout
21852,Vandegrift Bl & Building 22831,33.287668,-117.371183,,21852,0,,0,M-Street-E/B,,,Vandegrift&Building 22831
21853,Oceanside Bl & Coast Hwy,33.184039,-117.368724,,21853,0,,1,N-W/B,ocecoa,,Oceanside&Coast Hwy
21854,Oceanside Blvd & I-5,33.189469,-117.363506,,21854,0,,1,N-E/B,,,Oceanside& I-5
21855,Vandegrift Bl & 7th St,33.294332,-117.357808,,21855,0,,0,F-W/B,,,Vandegrift&7th
21857,Oceanside Blvd & Crouch St,33.194390,-117.354410,,21857,0,,0,F-E/B,osdcrE,,Oceanside& Crouch
21858,11th St & Vandegrift Bl,33.298137,-117.346299,,21858,0,,2,F-S/B,,,11th&Vandegrift
21864,Oceanside Blvd & Rancho Del Oro Dr,33.203201,-117.311950,,21864,0,,1,F-W/B,osrdoW,,Oceanside& Rcho Del Oro
21865,MiraCosta College,33.192362,-117.303695,,21865,0,,1,M-Street-E/B,mircoE,,MiraCosta Coll
21866,Oceanside Blvd & Corporate Centre Dr,33.203696,-117.305910,,21866,0,,2,N-E/B,,,Oceanside& Corporate Centre
21867,Waring Rd & Camarillo Av,33.186608,-117.294120,,21867,0,,1,N-N/B,,,Waring&Camarillo
21870,Saxony Rd & Saxony Pl,33.053697,-117.285478,,21870,0,,0,N-S/B,,,Saxony&Saxony
21871,W Vista Way & Cedar Rd,33.186253,-117.283402,,21871,0,,2,F-E/B,,,W Vista Way&Cedar
21872,Oceanside Bl & Arroyo Av,33.208744,-117.280885,,21872,0,,1,F-E/B,,,Oceanside&Arroyo
21874,Oceanside Blvd & Beverly Glen Dr,33.212933,-117.274952,,21874,0,,1,F-E/B,,,Oceanside& Beverly Glen
21876,Encinitas Bl & Beechtree Dr,33.046164,-117.262098,,21876,0,,2,F-W/B,,,Encinitas&Beechtree
21879,Bobier Dr & Kiva Ln,33.221252,-117.243394,,21879,0,,1,F-E/B,,,Bobier&Kiva
21881,Park Center Dr & 1335,33.140367,-117.238832,,21881,0,,2,M-Street-N/B,,,Park Ctr&1335
21883,S Santa Fe Av & 1011,33.192354,-117.230662,,21883,0,,1,M-Street-E/B,,,S Santa Fe&1011
21884,S Santa Fe Av & Monte Vista Dr (1069),33.190941,-117.228282,,21884,0,,1,M-Street-E/B,ssfmv,,S Santa Fe&Monte Vista (1069)
21885,Vale Terrace Dr & Brengle Terrace Pk,33.206129,-117.219354,,21885,0,,2,N-E/B,brengE,,Vale & Brengle Pk
21886,Via De La Valle & Las Palomas,32.994258,-117.212169,,21886,0,,1,N-E/B,,,V dl Valle&Las Palomas
21889,Mission Rd & Knoll Rd,33.145072,-117.172851,,21889,0,,1,F-E/B,,,Mission&Knoll
21891,Mission Rd & Mission Hills Ct,33.143883,-117.144753,,21891,0,,1,M-Street-E/B,,,Mission&Mission Hills
21893,Country Club Ln & Montego Av,33.157363,-117.103364,,21893,0,,1,F-E/B,,,Country Club&Montego
21895,Valley Pkwy & Ivy St,33.125124,-117.077339,,21895,0,,1,F-W/B,,,Vly & Ivy
21896,Sunset Dr & Royal Crest Dr,33.096980,-117.063925,,21896,0,,0,F-N/B,,,Sunset&Royal Crest
21897,Valley Pkwy & Eastwood Meadows MHP,33.142608,-117.041154,,21897,0,,1,M-Street-W/B,,,Vly&Eastwood Meadows MHP
21898,Glenridge Rd & Vulcan Pl,33.128763,-117.039210,,21898,0,,1,F-E/B,oghsE,,Glenridge & Vulcan
21899,Valley Center Rd & Irish Oaks Rd,33.228141,-117.010713,,21899,0,,1,F-W/B,,,Vly Ctr&Irish Oaks
21900,Hwy 78 & San Pasqual School,33.088960,-116.979231,,21900,0,,2,F-E/B,,,Hwy 78 & San Pasqual School
21901,Valley Center Rd & Sunset Rd,33.228159,-116.981322,,21901,0,,1,N-E/B,,,Vly Ctr & Sunset
21902,Hwy 78 & FAH Medical Station,33.089845,-116.975963,,21902,0,,2,F-E/B,,,Hwy 78 & FAH Medical Sta
21904,Valley Center Rd & S Paradise Creek Ln,33.244892,-116.963817,,21904,0,,2,F-N/B,,,Vly Ctr & S Paradise Creek
21907,Valley Center Rd & South Resort Dr (Harrah's),33.266185,-116.953658,,21907,0,,1,N-N/B,rincaN,,Vly Ctr & SResort (Harrah's)
21908,Valley Center Rd & McCormick Rd,33.270915,-116.953610,,21908,0,,1,F-N/B,,,Vly Ctr&McCormick
21909,Valley Center Rd & Mazzetti Ln,33.277369,-116.953585,,21909,0,,1,F-N/B,,,Vly Ctr&Mazzetti
21910,Valley Center Rd & Tribal Rd,33.273732,-116.953595,,21910,0,,2,N-N/B,,,Vly Ctr & Tribal
21911,Hwy 78 & San Pasqual Academy,33.090456,-116.948499,,21911,0,,1,N-E/B,78spa,,Hwy 78 & San Pasqual Academy
21912,Hwy 78 & Mountain View Church,33.061941,-116.871653,,21912,0,,2,F-S/B,78have,,Hwy 78 & Mtn View Church
21917,Stuart Mesa & Donald Cook Rd,33.257162,-117.421532,,21917,0,,2,N-W/B,,,Stuart Mesa&Donald Cook
